# Time (Hours), Altitude, Semi Major Axis, Eccentricity, Inclination, Argument Of Periapsis, RAAN, True Anomaly, Acceleration Norm PM Sun, Acceleration Norm PM Moon, Acceleration Norm PM Mars, Acceleration Norm PM Venus, Acceleration Norm SH Earth, Acceleration Norm Aero Earth, Acceleration Norm RP Sun
1.576666666666666750e+01,6.438310704876156478e+02,6.977216433429581230e+03,9.942163389028497306e-03,9.775566820298911352e+01,3.667042971200927326e+01,3.239734005618698802e+02,2.366780237580057360e+02,3.228555037084710226e-07,5.887128793857120135e-07,2.571253954007338307e-13,8.508093059759743391e-12,8.079206554204549917e+00,3.406206224733942157e-08,8.888596807816111238e-08
1.580000000000000071e+01,6.361491258193431122e+02,6.977748453815816902e+03,9.617412933425663682e-03,9.775535092736248544e+01,3.721067339709232868e+01,3.239759981148304746e+02,2.435143938596382327e+02,3.535461877791676864e-07,6.354745736625745597e-07,2.766450262558899804e-13,8.682153375559622466e-12,8.097875661149462445e+00,3.784668668164822295e-08,8.888693225283916133e-08
1.583333333333333393e+01,6.282563933632532098e+02,6.978852236898062984e+03,9.272996056301817738e-03,9.775471878182374041e+01,3.700833162435511525e+01,3.239784822788333258e+02,2.511102284142196481e+02,3.888069148945666109e-07,6.916002831355155769e-07,2.961409766083483400e-13,9.072231559286328297e-12,8.118097380683067854e+00,4.224767859925780952e-08,8.888783914847989261e-08
1.586666666666666714e+01,6.202750263737282239e+02,6.980463809393660085e+03,8.954761639406155077e-03,9.775380798962849838e+01,3.600205748078420243e+01,3.239807809098709868e+02,2.595275256227588443e+02,4.254571852849793700e-07,7.515008261736425529e-07,3.144270212408827078e-13,9.628080116052384868e-12,8.139484503613614308e+00,4.729921220688712269e-08,8.888867264556253182e-08
1.590000000000000036e+01,6.123252404827596820e+02,6.982484273872970334e+03,8.709066271777204590e-03,9.775267140140904587e+01,3.425767437913700064e+01,3.239828329199579002e+02,2.687008158730734522e+02,4.609988066158072152e-07,8.106919494383266772e-07,3.305643142788015439e-13,1.028907682566118732e-11,8.161588949896275480e+00,5.301752095494551833e-08,8.888941771114586027e-08
1.593333333333333357e+01,6.045240877055703095e+02,6.984784768746053487e+03,8.573226493415410723e-03,9.775137568024825896e+01,3.200265560497835793e+01,3.239845917312484858e+02,2.784026673616442054e+02,4.935197208075106859e-07,8.657373094519031428e-07,3.438262760977889639e-13,1.099604387997098943e-11,8.183912630338193495e+00,5.938685695503569117e-08,8.889006066415938410e-08
1.596666666666666679e+01,5.969844896291559735e+02,6.987213691594602096e+03,8.565226477001072758e-03,9.774999790809748390e+01,2.960175407557899163e+01,3.239860280304164917e+02,2.882680472641335427e+02,5.215651233651468194e-07,9.140466794215988763e-07,3.536687344824220778e-13,1.169716372352853691e-11,8.205921830987657373e+00,6.635502927730150093e-08,8.889058942921156884e-08
1.600000000000000000e+01,5.898145015717204842e+02,6.989606020001479919e+03,8.677476108392213547e-03,9.774862169975675386e+01,2.745907865069512610e+01,3.239871318257496000e+02,2.978922428859657430e+02,5.440380717197545311e-07,9.536885487963092650e-07,3.597092804380942873e-13,1.234960558556772891e-11,8.227065065851261849e+00,7.382203235954725620e-08,8.889099377320859905e-08
1.603333333333333499e+01,5.831167581683853314e+02,6.991794357807942106e+03,8.878457379374222330e-03,9.774733282142646829e+01,2.589439646320528965e+01,3.239879137886237572e+02,3.069545639742711387e+02,5.601351170274512330e-07,9.832542456998496567e-07,3.617149904879861787e-13,1.291916684975804116e-11,8.246794040361489664e+00,8.162680633883725779e-08,8.889126551831972979e-08
1.606666666666666643e+01,5.769880293190060456e+02,6.993621075831464623e+03,9.121404334795864266e-03,9.774621426992881368e+01,2.506720788068733086e+01,3.239884057612426886e+02,3.152942800309128302e+02,5.693084712725067179e-07,1.001769540153700827e-06,3.595967541591992683e-13,1.337936168999724718e-11,8.264586905722307364e+00,8.955371022899637897e-08,8.889139872433469217e-08
1.610000000000000142e+01,5.715187974498728636e+02,6.994950645576852367e+03,9.355384405147604276e-03,9.774534083301966803e+01,2.497542775212610167e+01,3.239886601755096649e+02,3.229119591431667686e+02,5.712459829818907234e-07,1.008641872627175619e-06,3.534088768725346681e-13,1.371056794022828141e-11,8.279972437605351843e+00,9.731555233827445154e-08,8.889138983336282144e-08
1.613333333333333286e+01,5.667927573916017536e+02,6.995681045896993965e+03,9.534605662789356201e-03,9.774477334052778588e+01,2.549917012291034268e+01,3.239887480334496672e+02,3.299257109708419762e+02,5.658629229721121033e-07,1.003633389442228179e-06,3.433534570993048889e-13,1.389940771737541095e-11,8.292553272776872930e+00,1.045995414785202517e-07,8.889123777024709230e-08
1.616666666666666785e+01,5.628861434732740463e+02,6.995753026553228665e+03,9.624487751604494934e-03,9.774455308939927534e+01,2.644973365426627154e+01,3.239887551350148556e+02,3.365222360892038864e+02,5.533023778312765509e-07,9.868538473145511952e-07,3.297899803467752062e-13,1.393836763453502518e-11,8.302026035945445415e+00,1.110343975111644364e-07,8.889094399307925812e-08
1.619999999999999929e+01,5.598668076100144617e+02,6.995156095215786081e+03,9.604966173454436082e-03,9.774469718309751443e+01,2.760405076057878304e+01,3.239887764552708518e+02,3.429224177290515740e+02,5.339435419619838506e-07,9.587712354392699978e-07,3.132515181453514411e-13,1.382562138011088627e-11,8.308196211744899529e+00,1.162791692621056331e-07,8.889051248980065473e-08
1.623333333333333428e+01,5.577930072246128930e+02,6.993930376410997269e+03,9.471972402649127959e-03,9.774519564145472827e+01,2.872373369719254299e+01,3.239889089473136323e+02,3.493623214062554325e+02,5.084196796868503309e-07,9.202416280868923618e-07,2.944695716168924481e-13,1.356502434393930256e-11,8.310986019784168732e+00,1.199947203655686471e-07,8.888994971896169550e-08
1.626666666666666572e+01,5.567119093190785861e+02,6.992163945442811382e+03,9.237750283788990005e-03,9.774601101446626217e+01,2.956625604728976242e+01,3.239892434755018371e+02,3.560820624742235054e+02,4.776503923617895148e-07,8.725637449707369229e-07,2.744089143836554155e-13,1.316627384379502015e-11,8.310434299091305377e+00,1.219399124816266301e-07,8.888926449510338460e-08
1.630000000000000071e+01,5.566578703030347697e+02,6.989985795143216819e+03,8.930204697618817494e-03,9.774708085819801795e+01,2.989834230449964636e+01,3.239898569112187374e+02,3.312467249663384017e+00,4.428962148493810347e-07,8.175681179938573008e-07,2.543088203360226250e-13,1.264525577906279791e-11,8.306688379773005337e+00,1.219467559698923611e-07,8.888846782167032730e-08
1.633333333333333215e+01,5.576506018028110248e+02,6.987555146999780845e+03,8.590971187304268647e-03,9.774832289298194610e+01,2.952251850422388202e+01,3.239908055088794754e+02,1.124857308280525459e+01,4.058463235352512370e-07,7.577542375712516024e-07,2.357113180781751209e-13,1.202461896443601412e-11,8.299988933565719762e+00,1.199856768020759481e-07,8.888757267659175088e-08
1.636666666666666714e+01,5.596933720097355263e+02,6.985048266214414980e+03,8.271345688563995144e-03,9.774964213308655303e+01,2.832564737528302956e+01,3.239921204623538529e+02,2.000114230584869546e+01,3.687462371133607203e-07,6.964847428865058968e-07,2.204223628686058572e-13,1.133461058985581426e-11,8.290649655807447616e+00,1.161690061520330121e-07,8.888659375744912785e-08
1.639999999999999858e+01,5.627714133161670134e+02,6.982644201641919608e+03,8.024912272951678985e-03,9.775093893542738499e+01,2.634546592703840417e+01,3.239938060790516374e+02,2.953017072011574484e+01,3.345414927198694153e-07,6.382115546346859905e-07,2.103082345506197287e-13,1.061411597214619913e-11,8.279034175599173651e+00,1.107068757349560191e-07,8.888554719432487320e-08
1.643333333333333357e+01,5.668507063960004189e+02,6.980510908498659774e+03,7.896575822807467421e-03,9.775211687729377275e+01,2.382164642463063231e+01,3.239958404617270844e+02,3.959386848564444961e+01,3.069092889787387865e-07,5.885940687895824527e-07,2.068544883313053959e-13,9.911554760616293289e-12,8.265532724337173676e+00,1.039360463590836632e-07,8.888445023895786256e-08
1.646666666666666501e+01,5.718772888383874715e+02,6.978793036120237048e+03,7.910591697514965728e-03,9.775308963188585665e+01,2.117266661441968623e+01,3.239981781547796800e+02,4.977182665707753273e+01,2.898503444128823408e-07,5.541284577494864235e-07,2.106248049654098273e-13,9.284614194814786380e-12,8.250540811587011802e+00,9.622087187686827369e-08,8.888332093876949931e-08
1.650000000000000000e+01,5.777771970614995780e+02,6.977602329665768593e+03,8.063350117302504894e-03,9.775378643645835552e+01,1.887245209651755218e+01,3.240007540392336978e+02,5.958840588697111684e+01,2.864870998230019656e-07,5.407423681062193317e-07,2.210112330586911082e-13,8.796736167655080598e-12,8.234441548048300419e+00,8.797928962790838188e-08,8.888217780380969795e-08
1.653333333333333499e+01,5.844571004181634635e+02,6.977011184153116119e+03,8.325529293680949267e-03,9.775415614910562567e+01,1.729179484796338073e+01,3.240034878766302882e+02,6.867134301476568226e+01,2.975144997826803967e-07,5.514698495537326840e-07,2.365087624752986940e-13,8.507761171421226467e-12,8.217592473464900849e+00,7.957693097894028565e-08,8.888103947386965359e-08
1.656666666666666643e+01,5.918056342196725836e+02,6.977049486543560306e+03,8.652100374258708468e-03,9.775417010172215271e+01,1.660778697101194012e+01,3.240062892041503346e+02,7.684233645286798264e+01,3.207869594710950382e-07,5.848872145083569847e-07,2.552606005609850742e-13,8.458723336265928150e-12,8.200316977155896581e+00,7.134844042443600003e-08,8.887992439209373642e-08
1.660000000000000142e+01,5.996953912614313822e+02,6.977704552579761184e+03,8.994114887061598757e-03,9.775382391696905415e+01,1.681328180609349232e+01,3.240090625887494298e+02,8.410759841642956758e+01,3.525359665589726427e-07,6.359277428686827576e-07,2.754882384399372479e-13,8.657517431263117337e-12,8.182899805164765894e+00,6.354757785830133939e-08,0.000000000000000000e+00
1.663333333333333286e+01,6.079854941029110478e+02,6.978923758095030280e+03,9.307482727197790434e-03,9.775313823345661035e+01,1.777963720499126410e+01,3.240117133850845335e+02,9.059511950889675802e+01,3.888723265134619305e-07,6.981456470837872552e-07,2.956832026448281061e-13,9.075892509665711928e-12,8.165585832948844214e+00,5.635904884493586312e-08,0.000000000000000000e+00
1.666666666666666785e+01,6.165246475893054594e+02,6.980619415869349723e+03,9.557698694592242986e-03,9.775215803301834683e+01,1.931913352162623099e+01,3.240141540339046173e+02,9.649225350715755667e+01,4.265376979402570397e-07,7.654685194497797483e-07,3.146385009341047156e-13,9.660342682657324366e-12,8.148581251968883166e+00,4.989063759996541408e-08,0.000000000000000000e+00
1.669999999999999929e+01,6.251545560405719471e+02,6.982675286510356273e+03,9.721660090003697227e-03,9.775095016669334314e+01,2.122500339399584135e+01,3.240163105974635300e+02,1.020056856453422682e+02,4.630190878407316009e-07,8.328619916248926051e-07,3.314164514288436243e-13,1.034819481813586071e-11,8.132056512243863722e+00,4.418820348159355918e-08,0.000000000000000000e+00
1.673333333333333428e+01,6.337135855481830049e+02,6.984954415528571189e+03,9.787983781800969549e-03,9.774959881303597342e+01,2.329076987104557617e+01,3.240181288938941861e+02,1.073420882741643254e+02,4.964261715415988877e-07,8.963529937183111044e-07,3.453052405989271993e-13,1.107961751984090379e-11,8.116150636041263411e+00,3.924909215259907927e-08,0.000000000000000000e+00
1.676666666666666572e+01,6.420405526692429703e+02,6.987307826642845612e+03,9.756716274874984232e-03,9.774819897926060719e+01,2.531756098110435715e+01,3.240195793256737602e+02,1.127007962526662368e+02,5.253448552332474100e-07,9.528584342891424332e-07,3.557826533871747451e-13,1.180316786911254165e-11,8.100976738662563292e+00,3.503811304982709571e-08,0.000000000000000000e+00
1.680000000000000071e+01,6.499785214730761709e+02,6.989583706243643974e+03,9.638814303908652473e-03,9.774684862827527354e+01,2.711759144305131386e+01,3.240206595357574315e+02,1.182703118630513046e+02,5.487268727393043320e-07,1.000014922277537419e-06,3.624902903816555903e-13,1.247697702552072546e-11,8.086628667268461967e+00,3.149783426585157589e-08,0.000000000000000000e+00
1.683333333333333215e+01,6.573784920801483622e+02,6.991636671542490149e+03,9.455395889336481313e-03,9.774564041179162643e+01,2.852018577389782195e+01,3.240213943390195936e+02,1.242222655393590571e+02,5.658176053449609055e-07,1.036057417928048394e-06,3.652168409582582921e-13,1.306805334181364122e-11,8.073188565086905299e+00,2.856383398097996474e-08,0.000000000000000000e+00
1.686666666666666714e+01,6.641028651351248300e+02,6.993336659473200598e+03,9.236469737273511962e-03,9.774465415355128073e+01,2.938538291302659289e+01,3.240218328914692165e+02,1.306977928607928447e+02,5.761117900759295918e-07,1.059743414091850699e-06,3.638883085885118479e-13,1.355113338779382176e-11,8.060734934285658682e+00,2.616832302139346833e-08,0.000000000000000000e+00
1.689999999999999858e+01,6.700285702600721152e+02,6.994576920600604353e+03,9.018601284705851998e-03,9.774395108768088392e+01,2.962809931683797515e+01,3.240220436053653543e+02,1.377833514044761785e+02,5.793276311846258353e-07,1.070308944640149161e-06,3.585636678119468288e-13,1.390765256346587744e-11,8.049350503486770947e+00,2.424773503769920446e-08,0.000000000000000000e+00
1.693333333333333357e+01,6.750497550785653402e+02,6.995280588128318414e+03,8.840869862838400886e-03,9.774357045609667693e+01,2.925031332682959118e+01,3.240221077176091740e+02,1.454785151173495592e+02,5.753930557742280670e-07,1.067444699653825560e-06,3.494352913534394419e-13,1.412498233096099791e-11,8.039129016448351095e+00,2.274657818367804205e-08,0.000000000000000000e+00
1.696666666666666501e+01,6.790799469257592591e+02,6.995405343876980623e+03,8.738823523796155485e-03,9.774352853795255669e+01,2.836821687511657686e+01,3.240221125513418770e+02,1.536688004623571828e+02,5.644407623708130267e-07,1.051284894775723407e-06,3.368343570012617801e-13,1.419592596980194672e-11,8.030180032302011384e+00,2.161731258409718935e-08,0.000000000000000000e+00
1.700000000000000000e+01,6.820536223683459411e+02,6.994945829306482665e+03,8.737252262144511866e-03,9.774381969518950086e+01,2.721141948061148597e+01,3.240221453537554339e+02,1.621264395286785032e+02,5.468110576559395419e-07,1.022405779116283696e-06,3.212422578262873632e-13,1.411842976182679607e-11,8.022630997115237861e+00,2.082198408447706840e-08,0.000000000000000000e+00
1.703333333333333499e+01,6.839271487267799330e+02,6.993933636396395741e+03,8.844103280772506667e-03,9.774441872019647803e+01,2.607718358684502036e+01,3.240222882239898468e+02,1.705561210270803087e+02,5.230635870580233072e-07,9.818345450532979806e-07,3.033096290371649230e-13,1.389547549880262608e-11,8.016626181862603673e+00,2.033349372090511828e-08,0.000000000000000000e+00
1.706666666666666643e+01,6.846790938211455568e+02,6.992434928072298135e+03,9.048319855363686978e-03,9.774528374003416786e+01,2.525150836843882729e+01,3.240226142082048000e+02,1.786738818889481024e+02,4.940013335606728340e-07,9.310732300798530278e-07,2.838843355656031275e-13,1.353514238695773321e-11,8.012322503032446974e+00,2.013262616093593134e-08,0.000000000000000000e+00
1.710000000000000142e+01,6.843099311803709952e+02,6.990545939809814627e+03,9.322691442624314942e-03,9.774635914678407289e+01,2.493675967033855656e+01,3.240231842925061301e+02,1.862794515970330167e+02,4.607129313486189008e-07,8.721461181184998938e-07,2.640467965293014508e-13,1.305085069497106931e-11,8.009882644430613041e+00,2.021005055852995171e-08,0.000000000000000000e+00
1.713333333333333286e+01,6.828411942014005263e+02,6.988386765821398512e+03,9.630150117869013676e-03,9.774757838138594934e+01,2.521969019337759121e+01,3.240240448844670595e+02,1.932882049559222537e+02,4.246419593841071360e-07,8.076822239490511909e-07,2.451411263661869757e-13,1.246181975310276595e-11,8.009466185526248339e+00,2.056548314365163382e-08,0.000000000000000000e+00
1.716666666666666785e+01,6.803141516817547654e+02,6.986093912561400430e+03,9.930732201116700825e-03,9.774886674964179178e+01,2.608143769087622843e+01,3.240252254757618289e+02,1.997211354599814683e+02,3.876913229066716675e-07,7.410421473477202364e-07,2.287672182623925825e-13,1.179377750594121347e-11,8.011219553617932476e+00,2.120675351852959854e-08,0.000000000000000000e+00
1.719999999999999929e+01,6.767880880828518002e+02,6.983812105173657073e+03,1.018722651495064177e-02,9.775014465227505411e+01,2.742821785888722275e+01,3.240267364654146718e+02,2.056741326425600391e+02,3.523557006273072860e-07,6.764763642732514777e-07,2.166626750378172718e-13,1.107991632524847387e-11,8.015265550876502942e+00,2.215095491994981113e-08,8.887805128514430767e-08
