fluxdate,fluxobsflux
20180309,67.6
20180310,67.6
20180310,67.7
20180310,68.2
20180311,68.2
20180311,67.8
20180311,68.9
20180312,69.0
20180312,68.1
20180312,68.9
20180313,68.9
20180313,68.6
20180313,68.9
20180314,68.2
20180314,67.7
20180314,68.6
20180315,68.6
20180315,69.0
20180315,68.9
20180316,68.5
20180316,68.6
20180316,68.4
20180317,69.6
20180317,69.7
20180317,68.5
20180318,69.0
20180318,69.1
20180318,69.2
20180319,70.0
20180319,70.3
20180319,69.4
20180320,69.0
20180320,68.8
20180320,69.3
20180321,68.7
20180321,69.3
20180321,68.3
20180322,68.1
20180322,68.5
20180322,67.9
20180323,68.7
20180323,68.1
20180323,67.9
20180324,67.1
20180324,67.6
20180324,68.3
20180325,68.3
20180325,68.3
20180325,68.6
20180326,68.0
20180326,67.8
20180326,67.6
20180327,67.5
20180327,68.3
20180327,67.7
20180328,68.7
20180328,68.6
20180328,68.5
20180329,68.5
20180329,69.0
20180329,68.6
20180330,68.4
20180330,68.8
20180330,68.7
20180331,69.3
20180331,69.0
20180331,68.8
20180401,68.2
20180401,69.0
20180401,68.9
20180402,68.3
20180402,68.4
20180402,68.0
20180403,68.0
20180403,67.8
20180403,67.4
20180404,67.2
20180404,68.5
20180404,67.5
20180405,66.7
20180405,66.4
20180405,66.8
20180406,66.4
20180406,67.3
20180406,67.7
20180407,67.1
20180407,66.8
20180407,67.4
20180408,67.8
20180408,67.9
20180408,68.4
20180409,69.0
20180409,68.7
20180409,69.0
20180410,68.1
20180410,68.5
20180410,67.7
20180411,68.5
20180411,68.3
20180411,68.3
20180412,69.8
20180412,70.0
20180412,69.9
20180413,69.5
20180413,69.7
20180413,69.5
20180414,69.8
20180414,69.5
20180414,69.4
20180415,70.3
20180415,70.6
20180415,69.8
20180416,68.5
20180416,69.2
20180416,69.0
20180417,69.3
20180417,69.3
20180417,68.8
20180418,70.8
20180418,70.8
20180418,71.3
20180419,71.2
20180419,70.8
20180419,70.8
20180420,73.9
20180420,73.0
20180420,73.5
20180421,76.0
20180421,76.8
20180421,75.3
20180422,76.1
20180422,75.7
20180422,74.8
20180423,74.3
20180423,73.9
20180423,73.1
20180424,74.7
20180424,72.9
20180424,72.6
20180425,72.4
20180425,70.8
20180425,69.9
20180426,71.8
20180426,69.4
20180426,69.1
20180427,70.4
20180427,68.7
20180427,69.5
20180428,69.0
20180428,70.2
20180428,69.9
20180429,71.0
20180429,71.1
20180429,71.0
20180430,69.5
20180430,70.2
20180430,68.8
20180501,69.9
20180501,68.4
20180501,68.0
20180502,67.5
20180502,67.1
20180502,67.1
20180503,67.3
20180503,66.5
20180503,66.9
20180504,69.0
20180504,67.8
20180504,68.8
20180505,68.3
20180505,67.6
20180505,68.1
20180506,68.1
20180506,67.2
20180506,69.0
20180507,68.5
20180507,69.6
20180507,68.5
20180508,70.2
20180508,69.6
20180508,70.1
20180509,70.0
20180509,69.6
20180509,69.9
20180510,69.6
20180510,69.6
20180510,74.4
20180511,70.5
20180511,70.3
20180511,70.4
20180512,69.8
20180512,69.8
20180512,69.4
20180513,70.5
20180513,70.9
20180513,70.1
20180514,69.9
20180514,70.3
20180514,70.1
20180515,70.6
20180515,70.3
20180515,69.7
20180516,69.8
20180516,69.9
20180516,68.8
20180517,69.2
20180517,69.0
20180517,71.0
20180518,68.9
20180518,69.4
20180518,68.7
20180519,70.3
20180519,70.3
20180519,70.0
20180520,68.7
20180520,68.8
20180520,68.5
20180521,68.9
20180521,69.6
20180521,68.9
20180522,70.4
20180522,70.8
20180522,71.8
20180523,73.0
20180523,73.1
20180523,72.6
20180524,73.6
20180524,73.7
20180524,73.8
20180525,74.9
20180525,75.7
20180525,75.5
20180526,74.5
20180526,72.9
20180526,73.3
20180527,74.2
20180527,74.6
20180527,75.1
20180528,77.6
20180528,76.9
20180528,77.1
20180529,76.0
20180529,74.9
20180529,73.9
20180530,75.1
20180530,75.3
20180530,74.4
20180531,77.3
20180531,76.8
20180531,75.9
20180601,77.5
20180601,74.8
20180601,74.9
20180602,75.1
20180602,74.4
20180602,74.2
20180603,74.0
20180603,73.6
20180603,72.9
20180604,72.8
20180604,70.5
20180604,71.7
20180605,71.5
20180605,71.3
20180605,70.2
20180606,71.5
20180606,71.1
20180606,70.8
20180607,68.9
20180607,69.3
20180607,68.7
20180608,68.0
20180608,68.2
20180608,68.3
20180609,68.1
20180609,66.8
20180609,68.2
20180610,70.5
20180610,70.2
20180610,69.1
20180611,71.6
20180611,69.9
20180611,69.5
20180612,71.2
20180612,70.3
20180612,70.8
20180613,72.6
20180613,70.8
20180613,72.0
20180614,72.4
20180614,72.4
20180614,71.9
20180615,70.9
20180615,70.6
20180615,71.9
20180616,71.7
20180616,70.5
20180616,70.2
20180617,71.4
20180617,72.3
20180617,72.7
20180618,73.1
20180618,73.7
20180618,74.2
20180619,74.9
20180619,76.6
20180619,77.2
20180620,80.5
20180620,82.1
20180620,82.4
20180621,82.1
20180621,81.5
20180621,81.6
20180622,81.1
20180622,80.3
20180622,79.9
20180623,78.0
20180623,77.1
20180623,77.4
20180624,75.1
20180624,74.5
20180624,73.9
20180625,73.5
20180625,72.8
20180625,72.8
20180626,72.5
20180626,71.1
20180626,71.8
20180627,71.7
20180627,70.0
20180627,70.3
20180628,70.2
20180628,69.5
20180628,70.2
20180629,68.5
20180629,68.6
20180629,68.9
20180630,68.2
20180630,68.8
20180630,68.3
20180701,67.7
20180701,68.1
20180701,67.7
20180702,66.8
20180702,66.6
20180702,68.8
20180703,67.9
20180703,68.2
20180703,67.8
20180704,68.7
20180704,67.9
20180704,68.4
20180705,68.6
20180705,68.1
20180705,68.1
20180706,69.3
20180706,70.5
20180706,71.1
20180707,71.8
20180707,72.0
20180707,71.9
20180708,71.1
20180708,71.6
20180708,71.6
20180709,72.5
20180709,72.9
20180709,71.8
20180710,71.2
20180710,72.1
20180710,72.3
20180711,73.1
20180711,73.3
20180711,73.1
20180712,72.4
20180712,72.1
20180712,72.1
20180713,72.0
20180713,72.5
20180713,72.5
20180714,72.8
20180714,72.3
20180714,72.3
20180715,71.5
20180715,71.7
20180715,71.1
20180716,71.7
20180716,71.9
20180716,72.1
20180717,71.2
20180717,71.2
20180717,71.2
20180718,71.6
20180718,71.2
20180718,71.1
20180719,71.7
20180719,70.5
20180719,70.2
20180720,70.1
20180720,70.5
20180720,70.2
20180721,70.2
20180721,70.0
20180721,69.5
20180722,67.7
20180722,68.2
20180722,67.9
20180723,66.7
20180723,67.0
20180723,66.8
20180724,66.2
20180724,66.9
20180724,66.7
20180725,66.4
20180725,65.8
20180725,65.9
20180726,66.7
20180726,66.2
20180726,66.2
20180727,66.6
20180727,66.6
20180727,66.3
20180728,66.3
20180728,67.9
20180728,68.7
20180729,68.0
20180729,68.0
20180729,68.4
20180730,67.6
20180730,68.3
20180730,68.8
20180731,69.2
20180731,68.9
20180731,68.9
20180801,69.7
20180801,70.2
20180801,71.0
20180802,70.1
20180802,69.9
20180802,69.6
20180803,70.3
20180803,70.2
20180803,69.6
20180804,70.6
20180804,70.4
20180804,70.5
20180805,68.9
20180805,69.2
20180805,68.7
20180806,69.1
20180806,69.1
20180806,69.1
20180807,70.1
20180807,69.5
20180807,69.2
20180808,70.6
20180808,69.6
20180808,69.8
20180809,69.6
20180809,70.3
20180809,70.2
20180810,69.5
20180810,69.5
20180810,69.4
20180811,67.7
20180811,67.4
20180811,67.3
20180812,69.3
20180812,68.1
20180812,67.6
20180813,67.9
20180813,67.8
20180813,66.4
20180814,69.4
20180814,68.7
20180814,69.1
20180815,68.5
20180815,68.8
20180815,69.3
20180816,69.2
20180816,68.3
20180816,68.8
20180817,68.2
20180817,67.3
20180817,67.8
20180818,68.2
20180818,67.2
20180818,66.4
20180819,66.3
20180819,66.8
20180819,66.5
20180820,68.2
20180820,68.0
20180820,68.1
20180821,68.0
20180821,67.8
20180821,67.6
20180822,68.1
20180822,66.9
20180822,67.0
20180823,70.4
20180823,69.5
20180823,69.5
20180824,70.8
20180824,72.4
20180824,71.7
20180825,70.5
20180825,71.6
20180825,70.6
20180826,69.3
20180826,71.1
20180826,69.3
20180827,69.6
20180827,69.6
20180827,68.9
20180828,69.2
20180828,69.8
20180828,70.1
20180829,70.7
20180829,70.5
20180829,69.5
20180830,69.4
20180830,68.3
20180830,68.3
20180831,68.2
20180831,67.5
20180831,67.4
20180901,68.4
20180901,68.3
20180901,67.5
20180902,68.0
20180902,67.7
20180902,68.3
20180903,66.6
20180903,68.1
20180903,68.1
20180904,68.1
20180904,67.5
20180904,67.6
20180905,67.1
20180905,67.5
20180905,67.2
20180906,67.6
20180906,67.4
20180906,67.0
20180907,68.0
20180907,67.5
20180907,67.4
20180908,69.8
20180908,68.7
20180908,67.9
20180909,68.9
20180909,68.4
20180909,68.3
20180910,69.0
20180910,69.0
20180910,68.3
20180911,71.0
20180911,69.4
20180911,69.2
20180912,68.5
20180912,69.7
20180912,68.5
20180913,68.7
20180913,69.6
20180913,69.6
20180914,69.3
20180914,69.0
20180914,68.8
20180915,68.2
20180915,68.5
20180915,68.5
20180916,68.7
20180916,69.1
20180916,67.7
20180917,68.0
20180917,67.8
20180917,67.1
20180918,68.2
20180918,68.1
20180918,67.1
20180919,67.3
20180919,67.9
20180919,67.5
20180920,67.7
20180920,66.6
20180920,66.6
20180921,66.2
20180921,66.9
20180921,67.2
20180922,67.2
20180922,67.9
20180922,67.0
20180923,68.4
20180923,68.4
20180923,67.9
20180924,68.7
20180924,68.6
20180924,67.8
20180925,68.9
20180925,67.6
20180925,68.6
20180926,69.3
20180926,69.0
20180926,68.6
20180927,68.8
20180927,67.1
20180927,67.7
20180928,68.7
20180928,69.1
20180928,66.5
20180929,68.8
20180929,68.7
20180929,68.9
20180930,68.8
20180930,68.3
20180930,68.2
20181001,68.9
20181001,70.1
20181001,69.4
20181002,68.0
20181002,67.0
20181002,68.1
20181003,68.4
20181003,68.4
20181003,67.6
20181004,67.8
20181004,67.2
20181004,66.5
20181005,68.6
20181005,68.7
20181005,67.7
20181006,68.6
20181006,68.6
20181006,68.4
20181007,68.4
20181007,69.5
20181007,68.6
20181008,68.6
20181008,68.8
20181008,68.3
20181009,69.0
20181009,69.5
20181009,69.8
20181010,70.2
20181010,69.8
20181010,70.0
20181011,71.1
20181011,70.9
20181011,70.6
20181012,71.8
20181012,71.6
20181012,71.8
20181013,73.2
20181013,72.4
20181013,72.1
20181014,72.9
20181014,71.5
20181014,71.1
20181015,71.4
20181015,70.0
20181015,70.7
20181016,71.2
20181016,69.7
20181016,69.5
20181017,69.9
20181017,70.0
20181017,69.7
20181018,69.8
20181018,69.5
20181018,69.5
20181019,70.0
20181019,69.6
20181019,70.4
20181020,70.7
20181020,70.4
20181020,69.8
20181021,71.8
20181021,71.0
20181021,71.1
20181022,72.1
20181022,70.9
20181022,70.2
20181023,70.8
20181023,71.6
20181023,70.6
20181024,69.9
20181024,69.7
20181024,69.3
20181025,69.9
20181025,69.4
20181025,69.0
20181026,69.1
20181026,69.2
20181026,69.0
20181027,68.8
20181027,69.3
20181027,69.0
20181028,68.3
20181028,68.3
20181028,67.9
20181029,68.5
20181029,68.8
20181029,68.4
20181030,67.5
20181030,67.1
20181030,67.9
20181031,67.1
20181031,68.1
20181031,68.0
20181101,66.9
20181101,66.8
20181101,66.3
20181102,68.0
20181102,67.6
20181102,67.8
20181103,68.3
20181103,67.4
20181103,67.5
20181104,67.7
20181104,66.6
20181104,67.6
20181105,69.5
20181105,68.3
20181105,68.3
20181106,69.4
20181106,68.8
20181106,68.9
20181107,69.5
20181107,68.7
20181107,69.0
20181108,69.5
20181108,69.5
20181108,69.1
20181109,69.3
20181109,68.9
20181109,67.8
20181110,68.8
20181110,69.0
20181110,68.0
20181111,69.8
20181111,69.3
20181111,69.2
20181112,68.1
20181112,68.2
20181112,67.9
20181113,68.0
20181113,67.0
20181113,66.0
20181114,68.8
20181114,67.9
20181114,69.2
20181115,69.3
20181115,68.4
20181115,71.5
20181116,71.1
20181116,71.1
20181116,71.1
20181117,73.2
20181117,73.3
20181117,72.9
20181118,72.5
20181118,72.3
20181118,73.2
20181119,70.7
20181119,71.1
20181119,70.5
20181120,68.8
20181120,70.5
20181120,70.7
20181121,69.5
20181121,68.8
20181121,69.6
20181122,69.9
20181122,69.2
20181122,69.1
20181123,69.7
20181123,69.2
20181123,68.0
20181124,69.0
20181124,70.0
20181124,69.4
20181125,69.1
20181125,69.6
20181125,68.6
20181126,69.1
20181126,68.6
20181126,68.2
20181127,68.6
20181127,68.4
20181127,67.9
20181128,68.1
20181128,67.5
20181128,67.4
20181129,68.1
20181129,67.8
20181129,68.3
20181130,68.8
20181130,67.9
20181130,68.0
20181201,68.4
20181201,69.4
20181201,69.3
20181202,68.5
20181202,69.0
20181202,69.2
20181203,68.3
20181203,68.4
20181203,67.9
20181204,68.8
20181204,68.7
20181204,69.2
20181205,70.9
20181205,70.9
20181205,70.9
20181206,70.2
20181206,69.7
20181206,69.6
20181207,71.0
20181207,70.1
20181207,70.4
20181208,71.7
20181208,70.5
20181208,71.1
20181209,72.1
20181209,71.6
20181209,71.3
20181210,70.9
20181210,71.0
20181210,70.1
20181211,71.0
20181211,71.0
20181211,70.3
20181212,71.3
20181212,70.8
20181212,70.7
20181213,70.6
20181213,70.2
20181213,70.6
20181214,71.5
20181214,70.8
20181214,71.7
20181215,72.4
20181215,71.2
20181215,72.1
20181216,70.0
20181216,69.8
20181216,70.7
20181217,71.1
20181217,70.1
20181217,70.0
20181218,70.3
20181218,70.4
20181218,70.1
20181219,70.3
20181219,70.2
20181219,70.4
20181220,69.8
20181220,69.8
20181220,70.5
20181221,71.4
20181221,71.1
20181221,70.3
20181222,70.6
20181222,71.0
20181222,70.3
20181223,71.1
20181223,70.2
20181223,68.9
20181224,69.9
20181224,69.5
20181224,69.8
20181225,70.0
20181225,69.6
20181225,69.6
20181226,69.6
20181226,68.7
20181226,68.4
20181227,67.7
20181227,68.5
20181227,69.1
20181228,70.0
20181228,69.3
20181228,68.9
20181229,67.0
20181229,69.0
20181229,69.5
20181230,69.8
20181230,69.4
20181230,69.1
20181231,69.5
20181231,69.3
20181231,69.4
20190101,71.9
20190101,71.9
20190101,73.0
20190102,74.9
20190102,75.2
20190102,74.6
20190103,73.9
20190103,72.6
20190103,72.4
20190104,72.3
20190104,71.5
20190104,72.0
20190105,70.9
20190105,71.1
20190105,72.0
20190106,72.4
20190106,72.0
20190106,72.1
20190107,72.3
20190107,71.5
20190107,71.2
20190108,71.5
20190108,71.3
20190108,70.8
20190109,69.9
20190109,71.5
20190109,70.0
20190110,69.3
20190110,70.1
20190110,70.1
20190111,68.8
20190111,68.1
20190111,68.7
20190112,69.5
20190112,69.6
20190112,69.5
20190113,69.2
20190113,68.9
20190113,69.1
20190114,70.1
20190114,70.0
20190114,69.8
20190115,69.6
20190115,69.5
20190115,69.3
20190116,69.5
20190116,69.7
20190116,69.6
20190117,69.5
20190117,68.6
20190117,68.8
20190118,69.9
20190118,68.8
20190118,69.1
20190119,69.4
20190119,69.7
20190119,68.9
20190120,69.5
20190120,69.2
20190120,68.8
20190121,69.9
20190121,69.9
20190121,70.0
20190122,72.1
20190122,70.7
20190122,71.9
20190123,72.7
20190123,71.5
20190123,72.9
20190124,71.9
20190124,72.4
20190124,71.8
20190125,74.6
20190125,75.0
20190125,76.9
20190126,76.1
20190126,76.6
20190126,75.8
20190127,74.2
20190127,75.1
20190127,74.8
20190128,74.8
20190128,75.8
20190128,74.2
20190129,72.9
20190129,73.1
20190129,75.4
20190130,73.2
20190130,73.5
20190130,74.3
20190131,72.8
20190131,72.1
20190131,72.7
20190201,72.4
20190201,72.1
20190201,71.4
20190202,71.2
20190202,70.9
20190202,71.8
20190203,71.7
20190203,71.1
20190203,71.3
20190204,70.7
20190204,70.7
20190205,70.9
20190205,70.6
20190205,70.3
20190206,69.3
20190206,69.8
20190206,71.3
20190206,69.7
20190207,69.9
20190207,70.2
20190207,70.0
20190208,70.8
20190208,71.2
20190208,70.0
20190208,71.8
20190208,70.1
20190209,69.9
20190209,70.3
20190209,70.3
20190209,72.3
20190210,70.3
20190210,70.0
20190210,70.0
20190211,70.3
20190211,69.9
20190211,69.1
20190212,70.0
20190212,70.2
20190212,69.7
20190213,71.5
20190213,70.4
20190213,71.7
20190214,71.3
20190214,71.4
20190214,70.5
20190215,70.6
20190215,70.9
20190215,70.5
20190216,70.7
20190216,70.7
20190216,69.9
20190217,70.5
20190217,70.1
20190217,70.0
20190218,70.2
20190218,69.9
20190218,70.0
20190219,70.4
20190219,70.2
20190219,68.9
20190220,71.0
20190220,71.0
20190220,70.3
20190221,71.9
20190221,70.8
20190221,71.2
20190222,71.2
20190222,71.2
20190222,70.9
20190223,70.3
20190223,70.7
20190223,70.6
20190224,70.9
20190224,70.5
20190224,70.4
20190225,70.8
20190225,70.4
20190225,70.7
20190226,71.0
20190226,70.6
20190226,70.8
20190227,69.5
20190227,70.7
20190227,70.1
20190228,69.5
20190228,70.1
20190228,70.0
20190301,69.5
20190301,69.9
20190301,70.6
20190302,69.7
20190302,69.4
20190302,69.0
20190303,69.5
20190303,69.5
20190303,70.4
20190304,71.0
20190304,70.9
20190304,70.6
20190305,70.7
20190305,72.0
20190305,72.1
20190306,73.4
20190306,72.5
20190306,72.3
20190307,70.4
20190307,70.9
20190307,70.0
20190308,71.0
20190308,71.8
20190308,71.4
20190309,71.3
20190309,70.7
20190309,70.7
20190310,71.1
20190310,71.8
20190311,71.0
20190311,70.4
20190311,69.8
20190312,69.5
20190312,70.7
20190312,69.4
20190313,70.4
20190313,70.8
20190313,71.2
20190314,70.5
20190314,70.1
20190314,70.3
20190315,69.5
20190315,69.6
20190315,70.0
20190316,69.5
20190316,69.5
20190316,69.3
20190317,70.1
20190317,69.3
20190317,69.3
20190318,70.9
20190318,70.0
20190318,70.0
20190319,70.9
20190319,69.7
20190319,69.4
20190320,75.2
20190320,76.8
20190320,73.9
20190321,81.5
20190321,80.1
20190321,79.3
20190322,81.8
20190322,82.4
20190322,80.9
20190323,79.4
20190323,79.4
20190323,78.6
20190324,75.6
20190324,75.4
20190324,73.7
20190325,72.0
20190325,71.2
20190325,70.9
20190326,71.8
20190326,69.0
20190326,69.0
20190327,70.0
20190327,68.9
20190327,68.4
20190328,69.3
20190328,68.4
20190328,67.9
20190329,69.7
20190329,68.8
20190329,68.7
20190330,69.6
20190330,69.4
20190330,69.0
20190331,70.1
20190331,69.5
20190331,69.3
20190401,70.7
20190401,69.3
20190401,69.5
20190402,70.6
20190402,70.8
20190402,71.3
20190403,70.7
20190403,70.6
20190403,69.8
20190404,70.3
20190404,70.3
20190404,70.1
20190405,71.5
20190405,71.7
20190405,72.3
20190406,74.3
20190406,73.6
20190406,71.9
20190407,75.7
20190407,76.5
20190407,76.7
20190408,79.2
20190408,78.6
20190408,78.3
20190409,78.6
20190409,79.0
20190409,78.5
20190410,79.4
20190410,78.1
20190410,77.9
20190411,80.7
20190411,78.5
20190411,79.0
20190412,77.5
20190412,77.3
20190412,77.7
20190413,78.9
20190413,77.9
20190413,76.6
20190414,75.4
20190414,75.4
20190414,75.2
20190415,75.0
20190415,75.4
20190415,74.2
20190416,74.9
20190416,74.2
20190416,74.9
20190417,76.2
20190417,76.1
20190417,74.8
20190418,74.9
20190418,74.6
20190418,74.7
20190419,72.3
20190419,72.7
20190419,72.3
20190420,72.3
20190420,69.9
20190420,71.5
20190421,69.8
20190421,69.3
20190421,68.9
20190422,70.3
20190422,69.4
20190422,68.8
20190423,68.3
20190423,68.8
20190423,68.1
20190424,69.3
20190424,69.3
20190424,68.1
20190425,68.2
20190425,67.5
20190425,67.5
20190426,67.8
20190426,67.2
20190426,66.9
20190427,67.8
20190427,66.9
20190427,67.8
20190428,67.6
20190428,67.9
20190428,67.8
20190429,67.8
20190429,66.9
20190429,67.2
20190430,67.5
20190430,68.5
20190430,67.9
20190501,67.5
20190501,67.6
20190501,67.3
20190502,68.6
20190502,69.2
20190502,68.7
20190503,70.0
20190503,69.8
20190503,69.9
20190504,71.8
20190504,72.3
20190504,74.2
20190505,75.0
20190505,73.5
20190505,75.7
20190506,76.6
20190506,76.0
20190506,76.5
20190507,78.0
20190507,78.7
20190507,78.4
20190508,77.5
20190508,75.3
20190508,75.9
20190509,76.4
20190509,76.2
20190509,75.5
20190510,75.3
20190510,76.3
20190510,76.4
20190511,76.1
20190511,78.0
20190511,76.9
20190512,75.0
20190512,76.0
20190512,77.5
20190513,76.5
20190513,74.7
20190513,74.2
20190514,75.9
20190514,74.4
20190514,74.4
20190515,74.2
20190515,74.0
20190515,73.0
20190516,73.1
20190516,73.6
20190516,72.7
20190517,73.1
20190517,72.1
20190517,71.9
20190518,71.7
20190518,70.6
20190518,70.1
20190519,69.4
20190519,68.0
20190519,68.0
20190520,68.8
20190520,68.7
20190520,67.2
20190521,68.5
20190521,68.0
20190521,67.3
20190522,67.1
20190522,67.3
20190522,67.0
20190523,67.7
20190523,66.5
20190523,66.8
20190524,66.9
20190524,66.4
20190524,66.6
20190525,67.9
20190525,67.0
20190525,67.6
20190526,68.2
20190526,68.0
20190526,66.9
20190527,67.7
20190527,67.5
20190527,67.2
20190528,67.1
20190528,68.1
20190528,68.1
20190529,67.7
20190529,68.2
20190529,67.2
20190530,69.5
20190530,68.7
20190530,68.1
20190531,68.7
20190531,68.7
20190531,68.2
20190601,69.1
20190601,69.7
20190601,69.5
20190602,69.6
20190602,69.9
20190602,69.6
20190603,69.6
20190603,69.8
20190603,69.5
20190604,70.0
20190604,70.0
20190604,70.0
20190605,71.4
20190605,69.8
20190605,70.2
20190606,70.6
20190606,68.9
20190606,68.3
20190607,70.2
20190607,68.9
20190607,68.4
20190608,69.1
20190608,68.4
20190608,68.0
20190609,68.9
20190609,68.4
20190609,68.9
20190610,68.6
20190610,68.9
20190610,69.0
20190611,69.0
20190611,69.7
20190611,69.1
20190612,69.6
20190612,69.5
20190612,69.1
20190613,68.4
20190613,67.5
20190613,68.0
20190614,67.8
20190614,68.0
20190614,67.8
20190615,67.0
20190615,66.7
20190615,66.6
20190616,66.4
20190616,65.9
20190616,65.1
20190617,66.9
20190617,66.3
20190617,65.8
20190618,66.7
20190618,67.0
20190618,66.4
20190619,67.2
20190619,68.0
20190619,67.8
20190620,67.2
20190620,67.7
20190620,66.6
20190621,66.8
20190621,66.5
20190621,66.3
20190622,66.9
20190622,66.4
20190622,66.2
20190623,68.2
20190623,67.2
20190623,67.1
20190624,68.2
20190624,67.9
20190624,67.7
20190625,69.1
20190625,67.9
20190625,67.2
20190626,68.7
20190626,68.0
20190626,68.1
20190627,68.3
20190627,67.0
20190627,67.8
20190628,67.8
20190628,68.1
20190628,65.3
20190629,69.3
20190629,67.6
20190629,67.6
20190630,67.7
20190630,67.4
20190630,67.6
20190701,66.8
20190701,68.2
20190701,67.5
20190702,67.7
20190702,67.3
20190702,67.1
20190703,67.2
20190703,66.9
20190703,66.8
20190704,68.1
20190704,67.6
20190704,67.3
20190705,67.9
20190705,66.8
20190705,66.5
20190706,67.9
20190706,66.5
20190706,66.2
20190707,68.0
20190707,67.3
20190707,67.6
20190708,67.4
20190708,66.5
20190708,67.0
20190709,66.9
20190709,67.5
